dataset	relpath	url	bytes	md5	drop
sunagawa2015	PRJEB1787/ERR318619/ERR318619_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR318/ERR318619/ERR318619_1.fastq.gz	609798813	23a62586e5e6d037412908a6c3022a9b	1
sunagawa2015	PRJEB1787/ERR318619/ERR318619_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR318/ERR318619/ERR318619_2.fastq.gz	451877420	bd4f90e40cf35141a936f33e8383f7ae	1
sunagawa2015	PRJEB1787/ERR598951/ERR598951_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598951/ERR598951_1.fastq.gz	2481844894	9051695ad1c7160e0879e43ef709b726	1
sunagawa2015	PRJEB1787/ERR598951/ERR598951_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598951/ERR598951_2.fastq.gz	2442402843	0bb19ff29ba4206547598d044f612d1c	1
sunagawa2015	PRJEB1787/ERR598959/ERR598959_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598959/ERR598959_1.fastq.gz	3182178743	4e0a7fbb4734c39364787f64d922ef10	1
sunagawa2015	PRJEB1787/ERR598959/ERR598959_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598959/ERR598959_2.fastq.gz	3232979694	00613caf5689fe20a007d1d5cf66fcb9	1
sunagawa2015	PRJEB1787/ERR598962/ERR598962_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598962/ERR598962_1.fastq.gz	1879340992	afdcf01ca3a67dbec70a063ff321d4d2	1
sunagawa2015	PRJEB1787/ERR598962/ERR598962_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598962/ERR598962_2.fastq.gz	1798645833	84fd11ac76b39278de2f914790b23abd	1
sunagawa2015	PRJEB1787/ERR598972/ERR598972_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598972/ERR598972_1.fastq.gz	3577008065	143855d64b8ce76b59ab4f3e2c904356	1
sunagawa2015	PRJEB1787/ERR598972/ERR598972_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598972/ERR598972_2.fastq.gz	3670825273	38d94d6ea06ffcbb3388ccb37e0414ae	1
sunagawa2015	PRJEB1787/ERR598974/ERR598974_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598974/ERR598974_1.fastq.gz	2722184556	4c65b33cdb66f31197c84cf3321345ed	1
sunagawa2015	PRJEB1787/ERR598974/ERR598974_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598974/ERR598974_2.fastq.gz	2666194767	a9c1ff1e086816ac2c9a3158c1a6acac	1
sunagawa2015	PRJEB1787/ERR598978/ERR598978_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598978/ERR598978_1.fastq.gz	11067640197	24bcd3923b0609342f7829d6233acb35	1
sunagawa2015	PRJEB1787/ERR598978/ERR598978_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598978/ERR598978_2.fastq.gz	10922879767	7bfb3ad1bf6fec40657b3d93c2015b56	1
sunagawa2015	PRJEB1787/ERR598979/ERR598979_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598979/ERR598979_1.fastq.gz	3780595846	692b8315c7f2f13764beed562678b24d	1
sunagawa2015	PRJEB1787/ERR598979/ERR598979_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598979/ERR598979_2.fastq.gz	3941273063	214e7c3d28c84617812204b82452a9b1	1
sunagawa2015	PRJEB1787/ERR598980/ERR598980_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598980/ERR598980_1.fastq.gz	17407005168	50e95aca72e63c03ee35fd6059288ace	1
sunagawa2015	PRJEB1787/ERR598980/ERR598980_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598980/ERR598980_2.fastq.gz	17633212190	f7e8b674b6b04e7d28a15a1eace2b698	1
sunagawa2015	PRJEB1787/ERR598983/ERR598983_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598983/ERR598983_1.fastq.gz	14959288130	65c29a7c4dd3049eff6e304a9155564f	1
sunagawa2015	PRJEB1787/ERR598983/ERR598983_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598983/ERR598983_2.fastq.gz	14955180519	7574c0b11510acac7a18e7bbc2ad5655	1
sunagawa2015	PRJEB1787/ERR598984/ERR598984_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598984/ERR598984_1.fastq.gz	15467335760	2b7c42c8bc8286ce135a3987a8db34e3	1
sunagawa2015	PRJEB1787/ERR598984/ERR598984_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598984/ERR598984_2.fastq.gz	15407495729	10b912ef744ded3ae3924cf42cffea31	1
sunagawa2015	PRJEB1787/ERR598988/ERR598988_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598988/ERR598988_1.fastq.gz	3778200499	7941af9d1e04a666f40501f6dfc249a2	1
sunagawa2015	PRJEB1787/ERR598988/ERR598988_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598988/ERR598988_2.fastq.gz	3767785540	695b3783b5b73b681295c1b899411e21	1
sunagawa2015	PRJEB1787/ERR598996/ERR598996_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598996/ERR598996_1.fastq.gz	15693834947	fae4da03b0ecb3fbb6761620069222ae	1
sunagawa2015	PRJEB1787/ERR598996/ERR598996_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598996/ERR598996_2.fastq.gz	16003047491	13e82b4e23b6627c19dfbc51b9ab183f	1
sunagawa2015	PRJEB1787/ERR598999/ERR598999_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598999/ERR598999_1.fastq.gz	4045590041	df8f4f31a50e6cfd8df2ef1105fc0610	1
sunagawa2015	PRJEB1787/ERR598999/ERR598999_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598999/ERR598999_2.fastq.gz	4093937488	b8e65a4ce2a04d71b01bb48f5078d974	1
sunagawa2015	PRJEB1787/ERR599001/ERR599001_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599001/ERR599001_1.fastq.gz	16211936283	7a1427d00e83c1f1b1e7bfae38ece79d	1
sunagawa2015	PRJEB1787/ERR599001/ERR599001_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599001/ERR599001_2.fastq.gz	16502771346	8767ed83b0760cc8f4d5ec54d6d7be45	1
sunagawa2015	PRJEB1787/ERR599010/ERR599010_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599010/ERR599010_1.fastq.gz	2438413409	38946044579885a7057178760444c026	1
sunagawa2015	PRJEB1787/ERR599010/ERR599010_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599010/ERR599010_2.fastq.gz	2548603530	79fdffaced743514a1453f17e02e40f4	1
sunagawa2015	PRJEB1787/ERR599013/ERR599013_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599013/ERR599013_1.fastq.gz	2411346830	a9a072cc42b5a9712b9744a4d3a6d9b1	1
sunagawa2015	PRJEB1787/ERR599013/ERR599013_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599013/ERR599013_2.fastq.gz	2477492783	bae49cdfa2f06124eaea6a5ecf125187	1
sunagawa2015	PRJEB1787/ERR599014/ERR599014_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599014/ERR599014_1.fastq.gz	18672237901	9fd37675ac4e553b09d7926aca686f02	1
sunagawa2015	PRJEB1787/ERR599014/ERR599014_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599014/ERR599014_2.fastq.gz	18814040757	dd36f5907791937dc63ac7236baee0bb	1
sunagawa2015	PRJEB1787/ERR599021/ERR599021_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599021/ERR599021_1.fastq.gz	3773813868	e5930959c656f0d9c3134e1776e89cba	1
sunagawa2015	PRJEB1787/ERR599021/ERR599021_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599021/ERR599021_2.fastq.gz	3801023374	ebae4e502211278921fc1b172d729191	1
sunagawa2015	PRJEB1787/ERR599023/ERR599023_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599023/ERR599023_1.fastq.gz	10973357844	31a84c5bf0c49a80949bb40d0f0561e4	1
sunagawa2015	PRJEB1787/ERR599023/ERR599023_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599023/ERR599023_2.fastq.gz	11255472198	5a6f3e133756dc0aa313efc2db9dfe8f	1
sunagawa2015	PRJEB1787/ERR599028/ERR599028_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599028/ERR599028_1.fastq.gz	14937138588	31fd70744a43bb706b2aeb3977082f57	1
sunagawa2015	PRJEB1787/ERR599028/ERR599028_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599028/ERR599028_2.fastq.gz	15000800854	96a2e8fd604013d8542d0f6e43b09828	1
sunagawa2015	PRJEB1787/ERR599032/ERR599032_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599032/ERR599032_1.fastq.gz	11922043595	7a9e01bebcbf337d2f405f4dc5f754a4	1
sunagawa2015	PRJEB1787/ERR599032/ERR599032_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599032/ERR599032_2.fastq.gz	12098745185	fa2d0b2e386e5233c793faaab38b1f11	1
sunagawa2015	PRJEB1787/ERR599040/ERR599040_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599040/ERR599040_1.fastq.gz	2598705231	d685d265a6dd5120af69874519889318	1
sunagawa2015	PRJEB1787/ERR599040/ERR599040_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599040/ERR599040_2.fastq.gz	2697659261	98c6c82d584787a8a7ce9fe72e0201fb	1
sunagawa2015	PRJEB1787/ERR599044/ERR599044_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599044/ERR599044_1.fastq.gz	14596076803	1136ae5962888dfaa74ffc79bf65dd51	1
sunagawa2015	PRJEB1787/ERR599044/ERR599044_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599044/ERR599044_2.fastq.gz	14767926508	a1031ba3f25755776c32463208b7e7fb	1
sunagawa2015	PRJEB1787/ERR599046/ERR599046_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599046/ERR599046_1.fastq.gz	2324672321	424477b879bb3161ac281c875c6795d6	1
sunagawa2015	PRJEB1787/ERR599046/ERR599046_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599046/ERR599046_2.fastq.gz	2397986862	5a18e00bae63b30eaafa12d4a43d2205	1
sunagawa2015	PRJEB1787/ERR599059/ERR599059_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599059/ERR599059_1.fastq.gz	16618547157	a63818e95ed1ef1e4ca2bc21653fd3a0	1
sunagawa2015	PRJEB1787/ERR599059/ERR599059_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599059/ERR599059_2.fastq.gz	16579583882	ce03e59dee9d64515b91e911cd155cdf	1
sunagawa2015	PRJEB1787/ERR599066/ERR599066_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599066/ERR599066_1.fastq.gz	3349943541	2f68e846520592510606ea8dbe4df588	1
sunagawa2015	PRJEB1787/ERR599066/ERR599066_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599066/ERR599066_2.fastq.gz	3392266428	0456ece46d6032458cf86743fc33e722	1
sunagawa2015	PRJEB1787/ERR599068/ERR599068_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599068/ERR599068_1.fastq.gz	3350327369	5056b8c430c0ccac70cf5bc62142e7af	1
sunagawa2015	PRJEB1787/ERR599068/ERR599068_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599068/ERR599068_2.fastq.gz	3503407436	0cc45e5dea936fd335e07af635ad4814	1
sunagawa2015	PRJEB1787/ERR599073/ERR599073_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599073/ERR599073_1.fastq.gz	2709535945	1307066bfc18a27ff32e1eb2f89fb48c	1
sunagawa2015	PRJEB1787/ERR599073/ERR599073_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599073/ERR599073_2.fastq.gz	2719841622	89dcab83cf5da1bb9e218e4d4b1d745b	1
sunagawa2015	PRJEB1787/ERR599074/ERR599074_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599074/ERR599074_1.fastq.gz	16608162530	c2d7be9895da3347d9f28b9844339d15	1
sunagawa2015	PRJEB1787/ERR599074/ERR599074_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599074/ERR599074_2.fastq.gz	16683127852	cc48e67daa162db4b1aaee5d091004af	1
sunagawa2015	PRJEB1787/ERR599076/ERR599076_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599076/ERR599076_1.fastq.gz	4175547038	83dcd555d01418f8b1bfc92a2f4ac179	1
sunagawa2015	PRJEB1787/ERR599076/ERR599076_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599076/ERR599076_2.fastq.gz	4161547593	4cf16b29164cc045fda6d5d4862ac26d	1
sunagawa2015	PRJEB1787/ERR599078/ERR599078_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599078/ERR599078_1.fastq.gz	13346164838	8231a6ab9cdb1814c618939002ec7f1a	1
sunagawa2015	PRJEB1787/ERR599078/ERR599078_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599078/ERR599078_2.fastq.gz	13608556058	3d12328bacf820e4a8eb3378562599d4	1
sunagawa2015	PRJEB1787/ERR599080/ERR599080_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599080/ERR599080_1.fastq.gz	3678814192	155fe0a98bfef4ad5b2464f286b16dd3	1
sunagawa2015	PRJEB1787/ERR599080/ERR599080_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599080/ERR599080_2.fastq.gz	3701668479	cb56bb807e2f5e6866f9506eba765406	1
sunagawa2015	PRJEB1787/ERR599083/ERR599083_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599083/ERR599083_1.fastq.gz	4183847495	3262bc84c3a850a60fef84c9f3645b56	1
sunagawa2015	PRJEB1787/ERR599083/ERR599083_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599083/ERR599083_2.fastq.gz	4245667503	16faa07cc58e79918dd464c42c17d376	1
sunagawa2015	PRJEB1787/ERR599091/ERR599091_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599091/ERR599091_1.fastq.gz	3286691222	8cab60154b9e7c52c573cff1a9cc16f0	1
sunagawa2015	PRJEB1787/ERR599091/ERR599091_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599091/ERR599091_2.fastq.gz	3299624255	058bafd9a1039edabbc0a31f638fbe3f	1
sunagawa2015	PRJEB1787/ERR599106/ERR599106_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599106/ERR599106_1.fastq.gz	14324168391	679daf48781a10f2d90f09007925684a	1
sunagawa2015	PRJEB1787/ERR599106/ERR599106_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599106/ERR599106_2.fastq.gz	14488859380	c37126d6252bcb790d5c431118494803	1
sunagawa2015	PRJEB1787/ERR599107/ERR599107_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599107/ERR599107_1.fastq.gz	3449263041	04bb75e085687b78454c6c89d8902516	1
sunagawa2015	PRJEB1787/ERR599107/ERR599107_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599107/ERR599107_2.fastq.gz	3601729983	6b1545c50d67c5bcc367c7ffb4fa3bc6	1
sunagawa2015	PRJEB1787/ERR599111/ERR599111_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599111/ERR599111_1.fastq.gz	16487256900	cb03557802f3bd0bf3b3e0d5d1ba0da2	1
sunagawa2015	PRJEB1787/ERR599111/ERR599111_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599111/ERR599111_2.fastq.gz	16480865096	c3909dbbfacf738998ece8a57d056aa6	1
sunagawa2015	PRJEB1787/ERR599112/ERR599112_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599112/ERR599112_1.fastq.gz	20030093060	5b658a23d4c135952664015b285b1a2e	1
sunagawa2015	PRJEB1787/ERR599112/ERR599112_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599112/ERR599112_2.fastq.gz	19892053944	3d32a572eda60b42f310329b6f71dd34	1
sunagawa2015	PRJEB1787/ERR599114/ERR599114_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599114/ERR599114_1.fastq.gz	3318855656	0f0ffc424af5317ee31e1ee35dec5653	1
sunagawa2015	PRJEB1787/ERR599114/ERR599114_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599114/ERR599114_2.fastq.gz	3327771859	2ad25d35cede67b12e475059880f1957	1
sunagawa2015	PRJEB1787/ERR599116/ERR599116_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599116/ERR599116_1.fastq.gz	10685786742	cc8b3b974b0242fc88a07e9b13a503cd	1
sunagawa2015	PRJEB1787/ERR599116/ERR599116_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599116/ERR599116_2.fastq.gz	10489772070	f66d2837fd7f4bbd054942c629f058f9	1
sunagawa2015	PRJEB1787/ERR599120/ERR599120_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599120/ERR599120_1.fastq.gz	3641309705	8a54b3094a032fb795baafefaba64ffc	1
sunagawa2015	PRJEB1787/ERR599120/ERR599120_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599120/ERR599120_2.fastq.gz	3568148682	ad31376951beb84026aca28b06fd73a1	1
sunagawa2015	PRJEB1787/ERR599128/ERR599128_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599128/ERR599128_1.fastq.gz	3973144365	172c6b5445fa58ef120881f97f2aa2e3	1
sunagawa2015	PRJEB1787/ERR599128/ERR599128_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599128/ERR599128_2.fastq.gz	4120452209	d67b9034bad0862caff20ccb00a66c34	1
sunagawa2015	PRJEB1787/ERR599134/ERR599134_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599134/ERR599134_1.fastq.gz	3385335455	04791c5b6c8b81a83f23cb44b53e2ee0	1
sunagawa2015	PRJEB1787/ERR599134/ERR599134_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599134/ERR599134_2.fastq.gz	3449835390	051ce7b0b22e9cf43d4c33e7ea9f69a7	1
sunagawa2015	PRJEB1787/ERR599135/ERR599135_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599135/ERR599135_1.fastq.gz	3443731860	710243c1d66bf13b0bc0ab19679cc852	1
sunagawa2015	PRJEB1787/ERR599135/ERR599135_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599135/ERR599135_2.fastq.gz	3609986216	658a757971625be7e35b65d9dd6eb7c8	1
sunagawa2015	PRJEB1787/ERR599143/ERR599143_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599143/ERR599143_1.fastq.gz	7142729001	23dfa3f2cad27a71d642615a94a3956a	1
sunagawa2015	PRJEB1787/ERR599143/ERR599143_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599143/ERR599143_2.fastq.gz	7197645131	82ec9e24f9ee9c2002fb92d53669e82d	1
sunagawa2015	PRJEB1787/ERR599154/ERR599154_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599154/ERR599154_1.fastq.gz	2471315614	acee27d247993bba68838f288c4f7fe7	1
sunagawa2015	PRJEB1787/ERR599154/ERR599154_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599154/ERR599154_2.fastq.gz	2440654453	792f7a4073cb858a89bd9458c1c54eb7	1
sunagawa2015	PRJEB1787/ERR599158/ERR599158_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599158/ERR599158_1.fastq.gz	3190964716	4ed357e9527b414e25f0f8cd30fb1382	1
sunagawa2015	PRJEB1787/ERR599158/ERR599158_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599158/ERR599158_2.fastq.gz	3209902632	4c9902b58073089e5287a60ce233e4af	1
sunagawa2015	PRJEB1787/ERR599161/ERR599161_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599161/ERR599161_1.fastq.gz	3714848915	e5833962d9c116bacd09653af70c010c	1
sunagawa2015	PRJEB1787/ERR599161/ERR599161_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599161/ERR599161_2.fastq.gz	3715384042	2051a6c08afd4581d9ee87ab51b43087	1
sunagawa2015	PRJEB1787/ERR599165/ERR599165_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599165/ERR599165_1.fastq.gz	7665115422	7d82cd818fb290ef9db167a1445b0593	1
sunagawa2015	PRJEB1787/ERR599165/ERR599165_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599165/ERR599165_2.fastq.gz	7755631435	c0eb90d193147fd1099ee7d73e792d87	1
sunagawa2015	PRJEB1787/ERR599166/ERR599166_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599166/ERR599166_1.fastq.gz	15252296030	5b1e915890eea7fe569ccd531c902b11	1
sunagawa2015	PRJEB1787/ERR599166/ERR599166_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599166/ERR599166_2.fastq.gz	15241025260	4b7addf8e2d5d16e828ae8dcdee93532	1
sunagawa2015	PRJEB1787/ERR599169/ERR599169_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599169/ERR599169_1.fastq.gz	3556462072	371fc4235e80c23d4e0af325628f4d5b	1
sunagawa2015	PRJEB1787/ERR599169/ERR599169_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599169/ERR599169_2.fastq.gz	3543934095	2a549f93af7e004a605106da3cef2cbb	1
sunagawa2015	PRJEB1787/ERR599172/ERR599172_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599172/ERR599172_1.fastq.gz	3441549594	82160f88d32c68300afa6962d72dea5c	1
sunagawa2015	PRJEB1787/ERR599172/ERR599172_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599172/ERR599172_2.fastq.gz	3468875461	ffced92861309998b70de94a5dc82729	1
sunagawa2015	PRJEB1787/ERR315859/ERR315859_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315859/ERR315859_1.fastq.gz	3277487044	5bed3016d7a3f0cc82426ae96f93a86c	1
sunagawa2015	PRJEB1787/ERR315859/ERR315859_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR315/ERR315859/ERR315859_2.fastq.gz	3401873895	3842517e58daefeb7473176e74d93344	1
sunagawa2015	PRJEB1787/ERR598947/ERR598947_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598947/ERR598947_1.fastq.gz	13256696197	8ae4717e970458a7c1d858e2648cd389	1
sunagawa2015	PRJEB1787/ERR598947/ERR598947_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598947/ERR598947_2.fastq.gz	13396620861	e16e17044e5eef195aacb40f3c6b1381	1
sunagawa2015	PRJEB1787/ERR598948/ERR598948_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598948/ERR598948_1.fastq.gz	12624403119	d62cc6388747883b36567a3b3de930d0	1
sunagawa2015	PRJEB1787/ERR598948/ERR598948_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598948/ERR598948_2.fastq.gz	12646142498	489524fedb3cf246cedad005044108c7	1
sunagawa2015	PRJEB1787/ERR598968/ERR598968_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598968/ERR598968_1.fastq.gz	14300818654	71b18e5e5e481a0c5af69403c150fe60	1
sunagawa2015	PRJEB1787/ERR598968/ERR598968_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598968/ERR598968_2.fastq.gz	14251146940	49be5490a49d242521d4322653134127	1
sunagawa2015	PRJEB1787/ERR598969/ERR598969_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598969/ERR598969_1.fastq.gz	2589069364	43ffa13702c640c7cf0ac859b94f5173	1
sunagawa2015	PRJEB1787/ERR598969/ERR598969_2.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR598/ERR598969/ERR598969_2.fastq.gz	2658734296	33ba91470d8c5a46024e892c0664112a	1
sunagawa2015	PRJEB1787/ERR599000/ERR599000_1.fastq.gz	https://ftp.sra.ebi.ac.uk/vol1/fastq/ERR599/ERR599000/ERR599000_1.fastq.gz	16848923375	9ed22c83e1c9f7d7a7e989b7547d12f8	1
